CPH-L-123. Counties Ranked by Median Household Income Within the United States and Within the State: 1989




-----------------------------------------------------------
                                        Median,Rank,Rank
"Wayne County, UT","$20,000",2294,27
"Weber County, UT","$30,125",458,8
"Addison County, VT","$30,112",459,3
"Bennington County, VT","$28,485",601,6
"Caledonia County, VT","$25,356",1048,12
"Chittenden County, VT","$36,877",153,1
"Essex County, VT","$22,358",1668,14
"Franklin County, VT","$28,401",611,7
"Grand Isle County, VT","$30,536",412,2
"Lamoille County, VT","$27,315",740,11
"Orange County, VT","$28,004",648,9
"Orleans County, VT","$22,809",1551,13
"Rutland County, VT","$28,229",633,8
"Washington County, VT","$29,623",495,4
"Windham County, VT","$27,767",670,10
"Windsor County, VT","$29,258",530,5
"Accomack County, VA","$20,431",2182,118
"Albemarle County, VA","$36,886",151,20
"Alleghany County, VA","$26,486",849,60
"Amelia County, VA","$26,612",830,58
"Amherst County, VA","$27,771",668,49
"Appomattox County, VA","$25,612",992,69
"Arlington County, VA","$44,600",50,9
"Augusta County, VA","$29,474",509,44
"Bath County, VA","$24,203",1272,82
"Bedford County, VA","$30,712",398,39
"Bland County, VA","$23,587",1383,88
"Botetourt County, VA","$33,079",258,32
"Brunswick County, VA","$19,424",2406,128
"Buchanan County, VA","$19,851",2328,123
"Buckingham County, VA","$22,661",1589,96
"Campbell County, VA","$27,212",753,53
"Caroline County, VA","$28,934",559,48
"Carroll County, VA","$21,564",1881,105
"Charles City County, VA","$29,544",503,43
"Charlotte County, VA","$20,481",2174,117
"Chesterfield County, VA","$43,604",58,10
"Clarke County, VA","$34,636",213,28
"Craig County, VA","$25,106",1100,75
"Culpeper County, VA","$33,523",238,31
"Cumberland County, VA","$22,115",1742,103
"Dickenson County, VA","$16,292",2917,134
"Dinwiddie County, VA","$29,388",521,45
"Essex County, VA","$26,074",903,66
"Fairfax County, VA","$59,284",1,1
"Fauquier County, VA","$45,222",43,7
"Floyd County, VA","$22,968",1519,93
"Fluvanna County, VA","$31,378",342,37
"Franklin County, VA","$26,357",862,62
"Frederick County, VA","$32,806",265,33
"Giles County, VA","$24,125",1282,84
"Gloucester County, VA","$31,591",327,36
"Goochland County, VA","$36,239",168,23
"Grayson County, VA","$19,324",2437,129
"Greene County, VA","$29,799",483,41
"Greensville County, VA","$22,116",1741,102
"Halifax County, VA","$22,296",1688,99
"Hanover County, VA","$40,683",93,14
"Henrico County, VA","$35,604",190,25
"Henry County, VA","$25,834",948,67
"Highland County, VA","$20,903",2071,113
"Isle of Wight County, VA","$29,168",539,46
"James City County, VA","$39,785",106,16
"King and Queen County, VA","$25,755",965,68
"King George County, VA","$35,556",193,26
"King William County, VA","$33,676",237,30
"Lancaster County, VA","$27,275",744,52
"Lee County, VA","$14,618",3041,136
"Loudoun County, VA","$52,064",11,2
"Louisa County, VA","$26,169",887,63
"Lunenburg County, VA","$19,459",2395,127
"Madison County, VA","$26,662",824,56
"Mathews County, VA","$27,428",723,51
"Mecklenburg County, VA","$20,901",2073,114
"Middlesex County, VA","$25,167",1083,74
"Montgomery County, VA","$22,949",1525,94
"Nelson County, VA","$23,705",1358,87
"New Kent County, VA","$38,403",125,18
"Northampton County, VA","$18,117",2665,132
"Northumberland County, VA","$23,065",1493,92
"Nottoway County, VA","$21,774",1825,104
"Orange County, VA","$31,782",314,35
"Page County, VA","$24,971",1121,77
"Patrick County, VA","$22,287",1691,100
"Pittsylvania County, VA","$25,585",998,70
"Powhatan County, VA","$37,394",139,19
"Prince Edward County, VA","$21,395",1944,106
"Prince George County, VA","$34,825",211,27
"Prince William County, VA","$49,370",19,5
"Pulaski County, VA","$23,319",1444,91
"Rappahannock County, VA","$32,377",283,34
"Richmond County, VA","$24,583",1192,81
"Roanoke County, VA","$36,886",152,21
"Rockbridge County, VA","$24,955",1125,78
"Rockingham County, VA","$29,637",493,42
"Russell County, VA","$17,853",2709,133
"Scott County, VA","$18,346",2625,131
"Shenandoah County, VA","$26,527",842,59
"Smyth County, VA","$20,912",2069,112
"Southampton County, VA","$26,376",861,61
"Spotsylvania County, VA","$41,342",85,13
"Stafford County, VA","$44,661",49,8
"Surry County, VA","$25,027",1114,76
"Sussex County, VA","$20,833",2088,115
"Tazewell County, VA","$19,670",2362,124
"Warren County, VA","$31,062",368,38
"Washington County, VA","$22,179",1718,101
"Westmoreland County, VA","$24,654",1175,79
"Wise County, VA","$19,594",2374,125
"Wythe County, VA","$20,964",2047,110
"York County, VA","$40,363",97,15
"Alexandria city, VA","$41,472",83,12
"Bedford city, VA","$22,787",1558,95
"Bristol city, VA","$19,226",2453,130
"Buena Vista city, VA","$23,929",1311,85
"Charlottesville city, VA","$24,190",1273,83
"Chesapeake city, VA","$35,737",182,24
"Clifton Forge city, VA","$20,659",2133,116
"Colonial Heights city, VA","$34,472",218,29
"Covington city, VA","$20,913",2068,111
"Danville city, VA","$20,413",2188,119
"Emporia city, VA","$21,009",2037,109
"Fairfax city, VA","$50,913",15,4
"Falls Church city, VA","$51,011",14,3
"Franklin city, VA","$20,357",2207,121
"Fredericksburg city, VA","$26,614",829,57
"Galax city, VA","$20,263",2228,122
"Hampton city, VA","$30,144",454,40
"Harrisonburg city, VA","$25,312",1056,73
"Hopewell city, VA","$26,934",785,54
"Lexington city, VA","$21,361",1954,107
"Lynchburg city, VA","$23,726",1352,86
"Manassas city, VA","$46,674",30,6
"Manassas Park city, VA","$39,076",115,17
"Martinsville city, VA","$22,446",1638,98
"Newport News city, VA","$27,469",715,50
"Norfolk city, VA","$23,563",1390,89
"Norton city, VA","$15,460",2987,135
"Petersburg city, VA","$21,309",1962,108
"Poquoson city, VA","$43,236",64,11
"Portsmouth city, VA","$24,601",1188,80
"Radford city, VA","$19,487",2389,126
"Richmond city, VA","$23,551",1392,90
"Roanoke city, VA","$22,591",1610,97
"Salem city, VA","$29,047",551,47
"South Boston city, VA","$20,401",2192,120
"Staunton city, VA","$25,366",1046,72
"Suffolk city, VA","$26,125",893,64
"Virginia Beach city, VA","$36,271",167,22
"Waynesboro city, VA","$26,668",822,55
"Williamsburg city, VA","$25,393",1039,71
"Winchester city, VA","$26,086",899,65
"Adams County, WA","$24,604",1184,23
"Asotin County, WA","$22,897",1537,32
"Benton County, WA","$32,593",271,3
"Chelan County, WA","$24,312",1250,28
"Clallam County, WA","$25,434",1029,18
"Clark County, WA","$31,800",311,5
"Columbia County, WA","$22,418",1650,33
"Cowlitz County, WA","$27,866",663,13
"Douglas County, WA","$27,054",772,14
"Ferry County, WA","$25,170",1081,20
"Franklin County, WA","$24,604",1185,24
"Garfield County, WA","$25,156",1090,21
"Grant County, WA","$22,372",1665,34
"Grays Harbor County, WA","$23,042",1500,30
"Island County, WA","$29,161",541,9
"Jefferson County, WA","$25,197",1076,19
"King County, WA","$36,179",173,2
"Kitsap County, WA","$32,043",297,4
"Kittitas County, WA","$20,489",2170,37
"Klickitat County, WA","$23,012",1508,31
"Lewis County, WA","$24,410",1229,27
"Lincoln County, WA","$24,617",1183,22
"Mason County, WA","$26,304",872,16
"Okanogan County, WA","$20,303",2216,38
"Pacific County, WA","$20,029",2286,39
"Pend Oreille County, WA","$20,808",2091,36
"Pierce County, WA","$30,412",429,8
"San Juan County, WA","$31,278",353,6
"Skagit County, WA","$28,389",612,11
"Skamania County, WA","$28,778",569,10
"Snohomish County, WA","$36,847",155,1
"Spokane County, WA","$25,769",959,17
"Stevens County, WA","$24,440",1219,25
"Thurston County, WA","$30,976",377,7
"Wahkiakum County, WA","$26,969",780,15
"Walla Walla County, WA","$24,414",1228,26
"Whatcom County, WA","$28,367",616,12
"Whitman County, WA","$21,674",1851,35
"Yakima County, WA","$23,612",1377,29
"Barbour County, WV","$15,607",2977,48
"Berkeley County, WV","$27,412",726,2
"Boone County, WV","$17,073",2832,42
"Braxton County, WV","$16,359",2908,46
"Brooke County, WV","$26,500",845,4
"Cabell County, WV","$21,255",1976,15
"Calhoun County, WV","$14,496",3050,52
"Clay County, WV","$12,855",3109,55
"Doddridge County, WV","$17,159",2822,41
"Fayette County, WV","$16,774",2870,44
"Gilmer County, WV","$14,539",3048,51
"Grant County, WV","$20,923",2065,16
"Greenbrier County, WV","$19,411",2410,28
"Hampshire County, WV","$20,753",2106,18
"Hancock County, WV","$26,031",912,5
"Hardy County, WV","$20,745",2112,19
"Harrison County, WV","$20,367",2204,21
"Jackson County, WV","$21,655",1859,13
"Jefferson County, WV","$30,941",386,1
"Kanawha County, WV","$23,999",1303,8
"Lewis County, WV","$17,972",2690,34
"Lincoln County, WV","$14,659",3038,50
"Logan County, WV","$17,942",2697,37
"McDowell County, WV","$13,141",3100,54
"Marion County, WV","$20,386",2197,20
"Marshall County, WV","$22,687",1581,9
"Mason County, WV","$20,135",2259,23
"Mercer County, WV","$19,365",2429,29
"Mineral County, WV","$22,036",1768,12
"Mingo County, WV","$16,066",2938,47
"Monongalia County, WV","$22,183",1717,11
"Monroe County, WV","$18,217",2650,32
"Morgan County, WV","$24,372",1241,7
"Nicholas County, WV","$18,116",2666,33
"Ohio County, WV","$22,489",1630,10
"Pendleton County, WV","$19,565",2379,27
"Pleasants County, WV","$20,910",2070,17
"Pocahontas County, WV","$17,237",2810,40
"Preston County, WV","$19,940",2310,24
"Putnam County, WV","$27,405",727,3
"Raleigh County, WV","$19,566",2378,26
"Randolph County, WV","$18,278",2637,31
"Ritchie County, WV","$17,333",2790,38
"Roane County, WV","$15,375",2995,49
"Summers County, WV","$16,457",2901,45
"Taylor County, WV","$17,963",2691,35
"Tucker County, WV","$17,949",2695,36
"Tyler County, WV","$20,360",2206,22
"Upshur County, WV","$18,739",2548,30
"Wayne County, WV","$19,688",2358,25
"Webster County, WV","$13,371",3093,53
"Wetzel County, WV","$21,545",1893,14
"Wirt County, WV","$16,951",2848,43
"Wood County, WV","$25,161",1087,6
"Wyoming County, WV","$17,248",2806,39
"Adams County, WI","$21,548",1890,59
"Ashland County, WI","$19,012",2506,68
"Barron County, WI","$22,570",1616,49
"Bayfield County, WI","$20,666",2130,63
"Brown County, WI","$31,303",349,10
"Buffalo County, WI","$23,573",1387,45
"Burnett County, WI","$20,153",2254,65
"Calumet County, WI","$34,050",225,5
"Chippewa County, WI","$25,858",943,33
"Clark County, WI","$22,177",1719,53
"Columbia County, WI","$28,360",618,23
"Crawford County, WI","$21,436",1927,60
"Dane County, WI","$32,703",268,8
"Dodge County, WI","$29,166",540,20
"Door County, WI","$26,259",878,28
"Douglas County, WI","$22,122",1740,54
"Dunn County, WI","$24,452",1215,39
"Eau Claire County, WI","$25,886",936,32
"Florence County, WI","$22,416",1651,50
"Fond du Lac County, WI","$29,441",515,19
"Forest County, WI","$16,907",2856,71
"Grant County, WI","$24,505",1206,37
"Green County, WI","$28,435",608,22
"Green Lake County, WI","$25,708",976,34
"Iowa County, WI","$25,914",931,31
"Iron County, WI","$17,537",2758,70
"Jackson County, WI","$21,409",1940,61
"Jefferson County, WI","$30,749",395,11
"Juneau County, WI","$22,073",1753,55
"Kenosha County, WI","$30,638",402,12
"Kewaunee County, WI","$26,927",787,26
"La Crosse County, WI","$26,857",799,27
"Lafayette County, WI","$24,479",1211,38
"Langlade County, WI","$20,703",2124,62
"Lincoln County, WI","$25,175",1079,35
"Manitowoc County, WI","$27,467",716,25
"Marathon County, WI","$30,143",455,16
"Marinette County, WI","$22,396",1656,51
"Marquette County, WI","$22,234",1707,52
"Menominee County, WI","$14,122",3064,72
"Milwaukee County, WI","$27,867",662,24
"Monroe County, WI","$24,799",1148,36
"Oconto County, WI","$22,927",1530,47
"Oneida County, WI","$23,901",1317,42
"Outagamie County, WI","$33,770",233,6
"Ozaukee County, WI","$42,695",70,2
"Pepin County, WI","$22,992",1514,46
"Pierce County, WI","$30,520",417,14
"Polk County, WI","$24,267",1261,41
"Portage County, WI","$28,686",575,21
"Price County, WI","$22,662",1588,48
"Racine County, WI","$32,751",267,7
"Richland County, WI","$21,946",1781,56
"Rock County, WI","$30,632",404,13
"Rusk County, WI","$19,617",2370,67
"St. Croix County, WI","$36,716",159,4
"Sauk County, WI","$26,217",884,29
"Sawyer County, WI","$18,094",2669,69
"Shawano County, WI","$23,841",1331,44
"Sheboygan County, WI","$31,603",326,9
"Taylor County, WI","$24,304",1251,40
"Trempealeau County, WI","$23,864",1325,43
"Vernon County, WI","$21,548",1891,58
"Vilas County, WI","$20,352",2208,64
"Walworth County, WI","$30,345",435,15
"Washburn County, WI","$19,962",2302,66
"Washington County, WI","$38,431",123,3
"Waukesha County, WI","$44,565",51,1
"Waupaca County, WI","$26,083",900,30
"Waushara County, WI","$21,888",1795,57
"Winnebago County, WI","$30,007",464,17
"Wood County, WI","$29,735",488,18
"Albany County, WY","$20,715",2121,23
"Big Horn County, WY","$21,454",1924,21
"Campbell County, WY","$37,055",147,1
"Carbon County, WY","$27,109",765,9
"Converse County, WY","$27,713",680,6
"Crook County, WY","$23,440",1412,16
"Fremont County, WY","$22,260",1697,17
"Goshen County, WY","$21,750",1830,20
"Hot Springs County, WY","$24,500",1208,15
"Johnson County, WY","$22,157",1726,18
"Laramie County, WY","$27,571",697,8
"Lincoln County, WY","$28,488",600,5
"Natrona County, WY","$27,586",693,7
"Niobrara County, WY","$20,947",2052,22
"Park County, WY","$25,942",926,12
"Platte County, WY","$21,822",1806,19
"Sheridan County, WY","$24,772",1154,14
"Sublette County, WY","$26,825",801,10
"Sweetwater County, WY","$36,210",170,2
"Teton County, WY","$31,586",328,4
"Uinta County, WY","$33,259",249,3
"Washakie County, WY","$25,172",1080,13
"Weston County, WY","$26,213",885,11

Source: 1990 Census of Population

Prepared by:
Income Statistics Branch/HHES Division
U.S. Census Bureau
U.S. Department of Commerce
"Washington, D.C. 20233-8500"
(301) 763-3242



  
"    Source: U.S. Census Bureau, 1990 Census of Population and Housing"
  



  
"For more information, contact the Housing and Household Economic Statistics Division's Statistical Information Staff at (301)763-3242 or visit ask.census.gov."
  


